trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2017-11-29,1.5118848e+18,I,KQ.m@DCE.i,DCE,i,black,464.0,504.0,513.5,498.0,512.5,1110509.0,716196.0,779700.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-11-30,1.5119712e+18,I,KQ.m@DCE.i,DCE,i,black,465.0,512.5,526.5,506.5,520.0,1419690.0,779700.0,811826.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-01,1.5120576e+18,I,KQ.m@DCE.i,DCE,i,black,466.0,521.0,529.0,518.0,526.0,1152160.0,811826.0,822398.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-04,1.5123168e+18,I,KQ.m@DCE.i,DCE,i,black,467.0,527.0,555.0,525.5,548.0,1445537.0,822398.0,846483.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-05,1.5124032e+18,I,KQ.m@DCE.i,DCE,i,black,468.0,547.0,553.0,537.5,539.5,1213821.0,846483.0,865369.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-06,1.5124896e+18,I,KQ.m@DCE.i,DCE,i,black,469.0,540.5,544.0,521.0,523.0,1380910.0,865369.0,837982.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-07,1.512576e+18,I,KQ.m@DCE.i,DCE,i,black,470.0,524.0,524.5,492.0,494.5,1633229.0,837982.0,748350.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-08,1.5126624e+18,I,KQ.m@DCE.i,DCE,i,black,471.0,495.5,508.5,490.0,506.5,1381657.0,748350.0,752089.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-11,1.5129216e+18,I,KQ.m@DCE.i,DCE,i,black,472.0,506.5,520.0,495.0,495.5,1687704.0,752089.0,809037.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-12,1.513008e+18,I,KQ.m@DCE.i,DCE,i,black,473.0,498.0,514.5,495.0,503.0,1695404.0,809037.0,796567.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-13,1.5130944e+18,I,KQ.m@DCE.i,DCE,i,black,474.0,502.0,510.5,491.0,506.0,1799215.0,796567.0,834261.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-14,1.5131808e+18,I,KQ.m@DCE.i,DCE,i,black,475.0,507.0,509.0,495.0,498.0,1455196.0,834261.0,832916.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-15,1.5132672e+18,I,KQ.m@DCE.i,DCE,i,black,476.0,497.5,510.5,493.0,508.0,1370387.0,832916.0,853228.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-18,1.5135264e+18,I,KQ.m@DCE.i,DCE,i,black,477.0,509.0,540.0,507.5,536.0,2043079.0,853228.0,906292.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2017-12-19,1.5136128e+18,I,KQ.m@DCE.i,DCE,i,black,478.0,536.0,540.0,525.5,528.5,1435772.0,906292.0,858161.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
