trading_day,datetime,symbol,tq_symbol,exchange,product,sector,contract_id,open,high,low,close,volume,open_oi,close_oi,amount,data_source,contract_mode,duration_seconds,fetch_time
2019-04-19,1.5556032e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,801.0,5500.0,5524.0,5494.0,5510.0,147524.0,361134.0,367078.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-22,1.5558624e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,802.0,5508.0,5542.0,5504.0,5514.0,153321.0,367078.0,366465.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-23,1.5559488e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,803.0,5512.0,5534.0,5482.0,5504.0,144988.0,366465.0,377039.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-24,1.5560352e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,804.0,5506.0,5510.0,5432.0,5454.0,236700.0,377039.0,397456.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-25,1.5561216e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,805.0,5460.0,5468.0,5438.0,5446.0,145079.0,397456.0,387161.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-26,1.556208e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,806.0,5444.0,5448.0,5332.0,5360.0,324468.0,387161.0,417524.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-29,1.5564672e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,807.0,5354.0,5374.0,5348.0,5358.0,122002.0,417524.0,413051.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-04-30,1.5565536e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,808.0,5360.0,5382.0,5338.0,5374.0,138052.0,413051.0,399594.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-06,1.557072e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,809.0,5278.0,5372.0,5266.0,5346.0,215518.0,399594.0,381805.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-07,1.5571584e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,810.0,5340.0,5412.0,5330.0,5406.0,211026.0,381805.0,384092.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-08,1.5572448e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,811.0,5406.0,5418.0,5382.0,5386.0,141923.0,384092.0,377557.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-09,1.5573312e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,812.0,5394.0,5436.0,5382.0,5424.0,218500.0,377557.0,380440.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-10,1.5574176e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,813.0,5418.0,5426.0,5350.0,5380.0,252854.0,380440.0,389952.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-13,1.5576768e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,814.0,5384.0,5404.0,5362.0,5380.0,157199.0,389952.0,387737.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-14,1.5577632e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,815.0,5388.0,5442.0,5362.0,5374.0,276499.0,387737.0,383568.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-15,1.5578496e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,816.0,5394.0,5434.0,5384.0,5420.0,203908.0,383568.0,395264.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-16,1.557936e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,817.0,5430.0,5470.0,5428.0,5464.0,233691.0,395264.0,394598.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-17,1.5580224e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,818.0,5472.0,5504.0,5458.0,5470.0,242789.0,394598.0,379512.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-20,1.5582816e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,819.0,5472.0,5504.0,5458.0,5464.0,154292.0,379512.0,378823.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-21,1.558368e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,820.0,5472.0,5494.0,5448.0,5484.0,169159.0,378823.0,381579.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
2019-05-22,1.5584544e+18,Y,KQ.m@DCE.y,DCE,y,oilseed,821.0,5482.0,5484.0,5380.0,5402.0,249785.0,381579.0,380592.0,,TQSDK,MAIN_CONTINUOUS,86400,2026-06-19 07:10:32
