strategy_id,strategy_family,lookback,version,sample_split,return_col,n_obs,mean_daily,mean_ann,vol_daily,vol_ann,sharpe,t_stat,hit_rate,min_daily,max_daily,max_drawdown,avg_turnover_daily,avg_n_symbols
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,IS,net_strategy_return,1155,0.0001572087871958804,0.039616614373361864,0.005711844514056266,0.09067272066996873,0.43691877866507084,0.9353872216565244,0.5177489177489177,-0.04255865383470562,0.024809786584542748,-0.21789798535077054,0.009461779202038943,20.703030303030303
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,IS,passive_return,1155,0.0004316492052337761,0.10877559971891157,0.008023640289305453,0.12737134088964344,0.8540037261063027,1.8283127474803487,0.548051948051948,-0.05091461867911063,0.030221326032124463,-0.19544185129655034,0.009461779202038943,20.703030303030303
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,IS,gross_map_vs_passive,1155,-0.0002697095284368761,-0.06796680116609277,0.004163534238159747,0.06609405701564078,-1.0283345316509898,-2.201532704621607,0.4658008658008658,-0.017717168473763655,0.02554940104020976,-0.279937890833025,0.009461779202038943,20.703030303030303
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,IS,net_map_vs_passive,1155,-0.0002744404180378956,-0.06915898534554969,0.004164054043689158,0.0661023086726064,-1.0462416023634287,-2.239869452638921,0.4649350649350649,-0.017739895746490927,0.02554940104020976,-0.28386464551205715,0.009461779202038943,20.703030303030303
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,IS,net_map_vs_zero,1155,0.0001572087871958804,0.039616614373361864,0.005711844514056266,0.09067272066996873,0.43691877866507084,0.9353872216565244,0.5177489177489177,-0.04255865383470562,0.024809786584542748,-0.21789798535077054,0.009461779202038943,20.703030303030303
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,OOS,gross_strategy_return,726,0.00015893690506884367,0.04005210007734861,0.006921015472044259,0.10986771455435648,0.36454840477757494,0.6187614408856812,0.5179063360881543,-0.03164706564557512,0.033707116318390386,-0.15736377418662806,0.009086963982460448,23.340220385674932
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,OOS,net_strategy_return,726,0.00015439342307761345,0.03890714261555859,0.006920920064606442,0.10986620000823435,0.35413204982644836,0.6010813777887978,0.5179063360881543,-0.03164706564557512,0.033707116318390386,-0.15930298548028032,0.009086963982460448,23.340220385674932
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,OOS,passive_return,726,0.00023577615739730327,0.05941559166412042,0.010173263083393178,0.16149554484415501,0.3679085495606527,0.6244647384459335,0.5234159779614325,-0.032816285108068236,0.0441933145672033,-0.25225856367242405,0.009086963982460448,23.340220385674932
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,OOS,gross_map_vs_passive,726,-7.683925232845949e-05,-0.01936349158677179,0.005687768234847712,0.0902905215862792,-0.21445763349886685,-0.3640068440119947,0.4986225895316804,-0.0400478343125842,0.02570850004052783,-0.12561389273173973,0.009086963982460448,23.340220385674932
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,OOS,net_map_vs_passive,726,-8.138273431968976e-05,-0.02050844904856182,0.005687492823340878,0.09028614956414747,-0.22714944814421126,-0.38554912869761515,0.4986225895316804,-0.0400478343125842,0.02570850004052783,-0.12614784923722588,0.009086963982460448,23.340220385674932
BREAKOUT_60_long_flat,BREAKOUT,60,long_flat,OOS,net_map_vs_zero,726,0.00015439342307761345,0.03890714261555859,0.006920920064606442,0.10986620000823435,0.35413204982644836,0.6010813777887978,0.5179063360881543,-0.03164706564557512,0.033707116318390386,-0.15930298548028032,0.009086963982460448,23.340220385674932
