symbol,model_name,param_check_reason,hl_moment_condition_ok,hl_moment_condition_reason,persistence_warning_flag,persistence_warning_reason,aic,bic,fit_warnings,fit_warning_flag,model_usable,traditional_diag_pass,hl_hl_n,hl_bandwidth_p,hl_max_lag,hl_active_lag_count,hl_hl_weight_grid_size,hl_hl_weight_scale,hl_Q_gsd,hl_TQ_gsd,hl_C_robust,hl_D_robust,hl_M_robust,hl_pvalue,hl_C_iid,hl_D_iid,hl_M_iid,hl_pvalue_iid,hl_decision,hl_z_raw_mean,hl_z_raw_second_moment,hl_z_restandardized,hl_z_used_mean,hl_z_used_second_moment,hl_pvalue_adj_symbol,hl_decision_adj_symbol
AL,03_GARCH11_t,ok,True,ok,False,ok,7038.4450247629065,7067.638712560903,,False,True,False,2537,21.00362278239279,21,21,15,1.0,13.995039171422397,13.995039171422397,10.761096306182964,,,,10.76109630618296,2.7672145157891004,1.168663595390704,0.12126959738370602,VARIANCE_NOT_COMPUTED,0.0015685804299789702,0.9720645324785482,True,-1.3653511378914025e-17,1.0,,VARIANCE_NOT_COMPUTED
AL,04_GARCH11_skewt,ok,True,ok,False,ok,7036.542199900914,7071.5746252585095,,False,True,False,2537,21.00362278239279,21,21,15,1.0,13.97765660644239,13.97765660644239,10.785358003030122,,,,10.785358003030119,2.773847526507342,1.1508558321631384,0.12489577547958208,VARIANCE_NOT_COMPUTED,0.01584661803126183,0.9684865995245965,True,5.601440565708318e-18,1.0,,VARIANCE_NOT_COMPUTED
AL,05_GARCH11_ged,ok,True,ok,False,ok,7047.080458614169,7076.2741464121655,,False,True,True,2537,21.00362278239279,21,21,15,1.0,11.681800239557026,11.681800239557026,10.344745210431984,,,,10.344745210431983,2.655234090433142,0.5035544828015268,0.3072872425790739,VARIANCE_NOT_COMPUTED,0.0015397833098772186,1.0108106632988003,True,7.001800707135398e-18,1.0,,VARIANCE_NOT_COMPUTED
AL,06_GARCH12_t,ok,True,ok,False,ok,7040.4124657769435,7075.444891134539,,False,True,False,2537,21.00362278239279,21,21,15,1.0,13.9758927233313,13.9758927233313,10.764559104374392,,,,10.764559104374392,2.768123928509782,1.1601119393110872,0.12300161688984756,VARIANCE_NOT_COMPUTED,0.0015276522989189276,0.9721226028699235,True,1.4703781484984337e-17,0.9999999999999998,,VARIANCE_NOT_COMPUTED
AL,07_GARCH21_t,ok,True,ok,False,ok,7040.445024832259,7075.477450189855,,False,True,False,2537,21.00362278239279,21,21,15,1.0,13.995140600323218,13.995140600323218,10.761169729697215,,,,10.761169729697214,2.7672342231895177,1.1686653928768362,0.12126923513989674,VARIANCE_NOT_COMPUTED,0.0015683939473675776,0.9720672858703772,True,-4.2010804242812386e-18,0.9999999999999998,,VARIANCE_NOT_COMPUTED
AL,08_EGARCH11_t,ok,True,ok,False,ok,7018.383069946904,7053.415495304499,,False,True,False,2537,21.00362278239279,21,21,15,1.0,12.695879516880984,12.695879516880984,12.542273073247573,,,,12.542273073247571,3.251619028477027,0.04723998792237288,0.4811609786642529,VARIANCE_NOT_COMPUTED,-0.012180384661258826,0.9836557257166993,True,1.0502701060703097e-18,1.0,,VARIANCE_NOT_COMPUTED
AL,09_EGARCH11_skewt,ok,True,ok,False,ok,7016.479569847327,7057.350732764522,,False,True,False,2537,21.00362278239279,21,21,15,1.0,12.843559920824143,12.843559920824143,12.58360976376742,,,,12.583609763767416,3.2625941110834003,0.07967591070358603,0.4682475095013998,VARIANCE_NOT_COMPUTED,0.0022400154181781034,0.9829516067626549,True,1.4003601414270795e-18,1.0,,VARIANCE_NOT_COMPUTED
AL,10_EGARCH21_t,ok,True,ok,False,ok,7020.330741851692,7061.201904768887,,False,True,False,2537,21.00362278239279,21,21,15,1.0,12.829766533131322,12.829766533131322,12.549064752469773,,,,12.549064752469773,3.253537281256572,0.08627587649868163,0.46562355736212524,VARIANCE_NOT_COMPUTED,-0.012181599422575061,0.9836427323699959,True,1.2253151237486947e-17,1.0,,VARIANCE_NOT_COMPUTED
AL,11_GJR11_t,near_integrated_volatility:persistence=1.0294,True,ok,False,ok,7016.555959000595,7051.5883843581905,,False,False,False,2537,21.00362278239279,21,21,15,1.0,8.958028886836852,8.958028886836852,11.033120711843821,,,,11.033120711843818,2.847898608398347,-0.7286396428888295,0.7668889388998172,VARIANCE_NOT_COMPUTED,-0.009673031262593751,0.981014208627993,True,-2.3105942333546813e-17,1.0,,VARIANCE_NOT_COMPUTED
AL,12_GJR11_skewt,near_integrated_volatility:persistence=1.0287,True,ok,False,ok,7015.280074871854,7056.1512377890485,,False,False,False,2537,21.00362278239279,21,21,15,1.0,9.069298119554755,9.069298119554755,11.076545743055846,,,,11.076545743055842,2.8594675110574856,-0.7019655288053154,0.7586496694602337,VARIANCE_NOT_COMPUTED,0.003242375752917789,0.978778936253242,True,0.0,0.9999999999999998,,VARIANCE_NOT_COMPUTED
