symbol,model_name,model_type,mean,lags,vol,p,o,q,power,dist,sample_start,sample_end,sample_size,reliability,fit_success,convergence_flag,convergence_ok,params_ok,param_check_reason,hl_moment_condition_ok,hl_moment_condition_reason,persistence_warning_flag,persistence_warning_reason,loglikelihood,aic,bic,nobs_model,params_json,fit_warnings,fit_warning_flag,model_usable,diag_n,lb_z_p_lag10,lb_z2_p_lag10,arch_lm_p_lag10,traditional_diag_pass,hl_hl_n,hl_bandwidth_p,hl_max_lag,hl_active_lag_count,hl_hl_weight_grid_size,hl_hl_weight_scale,hl_Q_gsd,hl_TQ_gsd,hl_C_robust,hl_D_robust,hl_M_robust,hl_pvalue,hl_C_iid,hl_D_iid,hl_M_iid,hl_pvalue_iid,hl_decision,hl_z_raw_mean,hl_z_raw_second_moment,hl_z_restandardized,hl_z_used_mean,hl_z_used_second_moment,hl_pvalue_adj_symbol,hl_decision_adj_symbol
CF,08_EGARCH11_t,arch,Constant,,EGARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.2250,False,ok,-3717.153429529829,7446.306859059658,7481.339284417253,2537,"{""mu"": 0.016319993178074612, ""omega"": 0.034066404046369285, ""alpha[1]"": 0.19479913740337934, ""gamma[1]"": -0.0044463091040172036, ""beta[1]"": 0.98700688899885, ""nu"": 3.2249506254640314}",,False,True,2537,0.19981325963098936,0.4622393184890974,0.5025482858879924,True,2537,21.00362278239279,21,21,15,1.0,23.550792043820405,23.550792043820405,15.624365830778096,,,,15.624365830778089,3.953250513232048,2.0050402033747994,0.02247937461059135,VARIANCE_NOT_COMPUTED,4.045212449957583e-05,0.8551435679639788,True,-8.402160848562477e-18,0.9999999999999998,,VARIANCE_NOT_COMPUTED
CF,09_EGARCH11_skewt,arch,Constant,,EGARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:skewt_eta=3.2181,False,ok,-3716.8996004738337,7447.7992009476675,7488.670363864862,2537,"{""mu"": 0.008742493372982144, ""omega"": 0.034215755051591336, ""alpha[1]"": 0.19420572154473428, ""gamma[1]"": -0.004990193314289578, ""beta[1]"": 0.9869771621364136, ""eta"": 3.218105889651851, ""lambda"": -0.01765852846157866}",,False,True,2537,0.19596320091834013,0.46054437156978356,0.5009510970759886,True,2537,21.00362278239279,21,21,15,1.0,23.527640424863698,23.527640424863698,15.620370539730693,,,,15.620370539730692,3.9519715523068695,2.0008418027496493,0.02270472044773042,VARIANCE_NOT_COMPUTED,0.006646237676623286,0.8531889114896604,True,4.901260494994779e-18,1.0,,VARIANCE_NOT_COMPUTED
CF,10_EGARCH21_t,arch,Constant,,EGARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.2287,False,ok,-3711.6427543939285,7437.285508787857,7478.156671705052,2537,"{""mu"": 0.017854228669660962, ""omega"": 0.029042741913063705, ""alpha[1]"": 0.36993950671489534, ""alpha[2]"": -0.19996843272695888, ""gamma[1]"": -0.0026327080698834455, ""beta[1]"": 0.9901554559217595, ""nu"": 3.2286876045853576}",,False,True,2537,0.18171524309633547,0.842680409067352,0.8497584574913846,True,2537,21.00362278239279,21,21,15,1.0,16.098178175522516,16.098178175522516,15.505568217494183,,,,15.505568217494181,3.916188124625111,0.15132315894172338,0.4398604007221849,VARIANCE_NOT_COMPUTED,-0.001227782700378332,0.8524165388321004,True,1.9605041979979115e-17,1.0,,VARIANCE_NOT_COMPUTED
CF,11_GJR11_t,arch,Constant,,GARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0000,False,fourth_moment_warning:t_nu=3.5052,False,ok,-3721.0079789672122,7454.0159579344245,7489.04838329202,2537,"{""mu"": 0.018717468025271352, ""omega"": 0.013307235936624981, ""alpha[1]"": 0.06848794035983222, ""gamma[1]"": 0.0036693182797754545, ""beta[1]"": 0.9296774005002352, ""nu"": 3.5052262829195335}",,False,False,2537,0.23246960921229032,0.4323912162968529,0.4702676691635027,True,2537,21.00362278239279,21,21,15,1.0,25.338656099631567,25.338656099631567,14.901325959507679,,,,14.901325959507679,3.774754840299936,2.765035235849795,0.002845832368778556,VARIANCE_NOT_COMPUTED,-0.0025059124848128916,0.945196693481629,True,-9.802520989989558e-18,1.0,,VARIANCE_NOT_COMPUTED
CF,12_GJR11_skewt,arch,Constant,,GARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0000,False,fourth_moment_warning:skewt_eta=3.5003,False,ok,-3720.759157704015,7455.51831540803,7496.389478325224,2537,"{""mu"": 0.011529199637231646, ""omega"": 0.013330131396026863, ""alpha[1]"": 0.06801335598395494, ""gamma[1]"": 0.0040187664074784, ""beta[1]"": 0.9299772608123059, ""eta"": 3.500329100451204, ""lambda"": -0.017405366814324367}",,False,False,2537,0.23114364903733953,0.43139144797222534,0.46958135202282314,True,2537,21.00362278239279,21,21,15,1.0,25.374200616811777,25.374200616811777,14.89408525931952,,,,14.89408525931952,3.7727932403037223,2.777813330859492,0.002736302389524825,VARIANCE_NOT_COMPUTED,0.004003883535760982,0.9440728019485356,True,3.500900353567699e-18,1.0,,VARIANCE_NOT_COMPUTED
CF,13_GJR21_t,arch,Constant,,GARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0000,False,fourth_moment_warning:t_nu=3.5051,False,ok,-3721.0079791739618,7456.0159583479235,7496.887121265118,2537,"{""mu"": 0.018716057195576202, ""omega"": 0.013307455036254677, ""alpha[1]"": 0.06848570626935159, ""alpha[2]"": 0.0, ""gamma[1]"": 0.003668650949036239, ""beta[1]"": 0.9296799683908923, ""nu"": 3.50509696249011}",,False,False,2537,0.23246682657071172,0.4323588618017965,0.4702374769027222,True,2537,21.00362278239279,21,21,15,1.0,25.338984549279903,25.338984549279903,14.901234048778973,,,,14.90123404877897,3.7747309340108886,2.765164109170072,0.002844708245661298,VARIANCE_NOT_COMPUTED,-0.0025047243783174774,0.9451847764344906,True,-1.6104141626411414e-17,0.9999999999999997,,VARIANCE_NOT_COMPUTED
CF,14_TARCH11_t,arch,Constant,,GARCH,1,1,1,1.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.5981,True,review_persistence_proxy_not_hard_filter:1.0000,-3723.5856793092416,7459.171358618483,7494.203783976079,2537,"{""mu"": 0.016791566166348967, ""omega"": 0.03325632400721416, ""alpha[1]"": 0.08779015866814227, ""gamma[1]"": 0.00944697128686732, ""beta[1]"": 0.9074863677042716, ""nu"": 3.5980502667283445}",,False,True,2537,0.19258767241753308,0.5180655993364847,0.5553550020966939,True,2537,21.00362278239279,21,21,15,1.0,20.465224928889842,20.465224928889842,14.45651261696609,,,,14.456512616966087,3.6477556742405612,1.6472354095301982,0.04975483411530379,VARIANCE_NOT_COMPUTED,-0.0014234520600288993,0.9716655519654094,True,9.102340919276017e-18,1.0,,VARIANCE_NOT_COMPUTED
CF,15_TARCH11_skewt,arch,Constant,,GARCH,1,1,1,1.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:skewt_eta=3.5929,True,review_persistence_proxy_not_hard_filter:1.0000,-3723.3021455433354,7460.604291086671,7501.475454003866,2537,"{""mu"": 0.009095263406009682, ""omega"": 0.033258292339293324, ""alpha[1]"": 0.08726367374088652, ""gamma[1]"": 0.009977931337447732, ""beta[1]"": 0.9077473562019847, ""eta"": 3.592906038291535, ""lambda"": -0.018538457519720608}",,False,True,2537,0.1899739553157229,0.5170377893441469,0.5545137902642223,True,2537,21.00362278239279,21,21,15,1.0,20.514587801974407,20.514587801974407,14.463561165065997,,,,14.463561165065999,3.6494177914475814,1.6580799959623704,0.048650660475138885,VARIANCE_NOT_COMPUTED,0.005605989300750303,0.9706582736513331,True,1.4003601414270795e-18,1.0,,VARIANCE_NOT_COMPUTED
CF,16_APARCH11_t,arch,Constant,,APARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.5009,True,review_persistence_proxy_not_hard_filter:1.0072,-3721.0047198886255,7456.009439777251,7496.880602694446,2537,"{""mu"": 0.01868367402274454, ""omega"": 0.013222977818984953, ""alpha[1]"": 0.07025258414123613, ""gamma[1]"": 0.014376345861871151, ""beta[1]"": 0.9297474158931975, ""delta"": 2.0058755841037734, ""nu"": 3.5009282492940246}",,False,True,2537,0.23226765694836626,0.434276541510643,0.4719110616541997,True,2537,21.00362278239279,21,21,15,1.0,25.33003279042959,25.33003279042959,14.912873430234216,,,,14.912873430234216,3.7777418273755483,2.757509601293301,0.002912175141429829,VARIANCE_NOT_COMPUTED,-0.002461664454876553,0.943959036143312,True,-1.9605041979979115e-17,1.0,,VARIANCE_NOT_COMPUTED
CF,17_APARCH11_skewt,arch,Constant,,APARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:skewt_eta=3.4964,True,review_persistence_proxy_not_hard_filter:1.0079,-3720.755365043664,7457.510730087328,7504.220630564122,2537,"{""mu"": 0.011473887680451529, ""omega"": 0.013259153827405529, ""alpha[1]"": 0.0699676022736919, ""gamma[1]"": 0.0158602214825765, ""beta[1]"": 0.9300323977007344, ""delta"": 2.0052095932804717, ""eta"": 3.496380649860284, ""lambda"": -0.01742649141028971}",,False,True,2537,0.23085529470197885,0.433375002025171,0.47132775973888275,True,2537,21.00362278239279,21,21,15,1.0,25.355923224109596,25.355923224109596,14.904170143525034,,,,14.904170143525032,3.7753946202983544,2.768386918917261,0.002816726570855521,VARIANCE_NOT_COMPUTED,0.004064522956645987,0.9429264247785024,True,-7.701980777848937e-18,1.0000000000000002,,VARIANCE_NOT_COMPUTED
CF,18_AR1_GARCH11_t,arch,AR,1.0,GARCH,1,0,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0000,False,fourth_moment_warning:t_nu=3.4988,False,ok,-3719.083891559856,7450.167783119712,7485.197843013055,2536,"{""Const"": 0.01890452243562461, ""ret_pct[1]"": -0.008548815107462481, ""omega"": 0.013482703576091716, ""alpha[1]"": 0.07047011370356769, ""beta[1]"": 0.9295298862964327, ""nu"": 3.4987527505882796}",,False,False,2536,0.1922516310330736,0.4146859426007845,0.45340900881107293,True,2536,21.000862779367267,21,21,15,1.0,25.579414715682663,25.579414715682663,14.9277019122552,,,,14.927701912255198,3.7819584906461055,2.8164541810208337,0.0024278484269153466,VARIANCE_NOT_COMPUTED,-0.003068866176781998,0.9438162458619515,True,-6.304105502603413e-18,1.0000000000000002,,VARIANCE_NOT_COMPUTED
CF,19_AR1_EGARCH11_t,arch,AR,1.0,EGARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,False,fourth_moment_warning:t_nu=3.2076,False,ok,-3715.022084176183,7444.044168352366,7484.912571561265,2536,"{""Const"": 0.016207194521373893, ""ret_pct[1]"": -0.007967615174928085, ""omega"": 0.034852546533673055, ""alpha[1]"": 0.1962228795992069, ""gamma[1]"": -0.0039020035633115786, ""beta[1]"": 0.9869106068645638, ""nu"": 3.2075571109454066}",,False,True,2536,0.1590063431950917,0.4689190273986702,0.5098103818694605,True,2536,21.000862779367267,21,21,15,1.0,23.513551569490684,23.513551569490684,15.801101365251613,,,,15.801101365251611,3.9985697896423793,1.9288021992805713,0.026877711358025635,VARIANCE_NOT_COMPUTED,-0.0001945002070544374,0.8501496361210465,True,7.705017836515282e-18,0.9999999999999998,,VARIANCE_NOT_COMPUTED
CF,20_AR1_GJR11_t,arch,AR,1.0,GARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0000,False,fourth_moment_warning:t_nu=3.4965,False,ok,-3719.064954118806,7452.129908237612,7492.998311446511,2536,"{""Const"": 0.018627515206819562, ""ret_pct[1]"": -0.008427689020831979, ""omega"": 0.013565881606039318, ""alpha[1]"": 0.06911290676025744, ""gamma[1]"": 0.003131365521060196, ""beta[1]"": 0.9293214104791347, ""nu"": 3.4964994812392813}",,False,False,2536,0.19070850205152667,0.4252216570554675,0.46330672801712236,True,2536,21.000862779367267,21,21,15,1.0,25.237225854030015,25.237225854030015,14.919033057019718,,,,14.919033057019718,3.7794616095817197,2.7300694815503714,0.003166048915002828,VARIANCE_NOT_COMPUTED,-0.0027436116976806827,0.9433271153002983,True,-7.004561669559347e-18,1.0,,VARIANCE_NOT_COMPUTED
CU,01_ARCH5_t,arch,Constant,,ARCH,5,0,0,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3538.201140712922,7092.402281425844,7139.112181902638,2537,"{""mu"": 0.03423386585039663, ""omega"": 0.49973673837894084, ""alpha[1]"": 0.13194278430781442, ""alpha[2]"": 0.16831356810968795, ""alpha[3]"": 0.14246692892892043, ""alpha[4]"": 0.07271470266229738, ""alpha[5]"": 0.1311126118516327, ""nu"": 4.806979668230595}",,False,True,2537,0.2847377548678409,0.8958517446642544,0.9118191908134174,True,2537,21.00362278239279,21,21,15,1.0,8.688177401750195,8.688177401750195,14.432124636855187,,,,14.432124636855185,3.7600775347029898,-1.5276140404266176,0.9366958031617671,VARIANCE_NOT_COMPUTED,0.011684917287481862,0.9922058607754995,True,5.951530601065088e-18,1.0,,VARIANCE_NOT_COMPUTED
CU,02_GARCH11_normal,arch,Constant,,GARCH,1,0,1,2.0,normal,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3634.100643233626,7276.201286467252,7299.55623670565,2537,"{""mu"": 0.042428017162616447, ""omega"": 0.044154051158876974, ""alpha[1]"": 0.11630150074682297, ""beta[1]"": 0.8530094336517305}",,False,True,2537,0.31881041407150446,0.8944559437127247,0.8998865731401705,True,2537,21.00362278239279,21,21,15,1.0,7.312988606040925,7.312988606040925,15.069282058733004,,,,15.069282058732997,3.9330014595755234,-1.9721054091673753,0.9757012126959532,VARIANCE_NOT_COMPUTED,-0.00020937021995712967,1.0005957013302977,True,-1.4003601414270795e-18,1.0,,VARIANCE_NOT_COMPUTED
CU,03_GARCH11_t,arch,Constant,,GARCH,1,0,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3514.829208713117,7039.658417426234,7068.85210522423,2537,"{""mu"": 0.028479157215672613, ""omega"": 0.020391741463974412, ""alpha[1]"": 0.08943569697460235, ""beta[1]"": 0.8992647726890174, ""nu"": 4.98284965718028}",,False,True,2537,0.2810707875070524,0.7346233388966662,0.7421724521348347,True,2537,21.00362278239279,21,21,15,1.0,10.85114541306687,10.85114541306687,16.934614944559566,,,,16.934614944559566,4.426370706287914,-1.374369643927649,0.9153365223742522,VARIANCE_NOT_COMPUTED,0.014197437519566052,1.006175920040731,True,-2.4856392510330662e-17,1.0000000000000004,,VARIANCE_NOT_COMPUTED
CU,04_GARCH11_skewt,arch,Constant,,GARCH,1,0,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3514.0385641192397,7040.077128238479,7075.109553596075,2537,"{""mu"": 0.037110566009566935, ""omega"": 0.020333242376142712, ""alpha[1]"": 0.08906831474456521, ""beta[1]"": 0.8995112536923682, ""eta"": 5.001074985094389, ""lambda"": 0.03469880716934274}",,False,True,2537,0.2786886117744755,0.7237734882974508,0.7317913670811799,True,2537,21.00362278239279,21,21,15,1.0,10.822964562196297,10.822964562196297,16.878930286193146,,,,16.878930286193143,4.411613469995303,-1.3727326215647113,0.915082258031112,VARIANCE_NOT_COMPUTED,0.005326013743295383,1.0072474702075274,True,1.3653511378914025e-17,0.9999999999999998,,VARIANCE_NOT_COMPUTED
CU,05_GARCH11_ged,arch,Constant,,GARCH,1,0,1,2.0,ged,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3532.2993364479557,7074.5986728959115,7103.7923606939075,2537,"{""mu"": 0.03261366449124286, ""omega"": 0.029804090963369098, ""alpha[1]"": 0.10166915338863126, ""beta[1]"": 0.8772428552961657, ""nu"": 1.2441165418563163}",,False,True,2537,0.3071017810317323,0.8371732104352823,0.8446335187338512,True,2537,21.00362278239279,21,21,15,1.0,8.61684713708184,8.61684713708184,15.848233639569695,,,,15.84823363956969,4.138726490598583,-1.7472491885884387,0.9597029386354867,VARIANCE_NOT_COMPUTED,0.009978457961112904,1.0228187900866548,True,2.3806122404260353e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
CU,06_GARCH12_t,arch,Constant,,GARCH,1,0,2,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3514.5561798039353,7041.1123596078705,7076.144784965466,2537,"{""mu"": 0.028260136755188327, ""omega"": 0.0227520061479638, ""alpha[1]"": 0.10421766303976317, ""beta[1]"": 0.6600678948769466, ""beta[2]"": 0.22315431596561217, ""nu"": 4.9909487550465785}",,False,True,2537,0.26092022642201407,0.7398596316779456,0.7413366890395023,True,2537,21.00362278239279,21,21,15,1.0,10.595200454749666,10.595200454749666,16.857203767572962,,,,16.857203767572965,4.408127221975551,-1.4205586630090303,0.922277448516496,VARIANCE_NOT_COMPUTED,0.014508765606623073,1.0066171064006737,True,-1.4703781484984337e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
CU,07_GARCH21_t,arch,Constant,,GARCH,2,0,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3514.8292085573758,7041.6584171147515,7076.690842472347,2537,"{""mu"": 0.028482569616155508, ""omega"": 0.02039428364115394, ""alpha[1]"": 0.08945150420346533, ""alpha[2]"": 5.354255500754439e-11, ""beta[1]"": 0.8992471747454869, ""nu"": 4.9827620226686715}",,False,True,2537,0.28109456112033776,0.7347776862425102,0.7423254365029155,True,2537,21.00362278239279,21,21,15,1.0,10.848834512308592,10.848834512308592,16.93389019660952,,,,16.933890196609518,4.426179591935109,-1.3747873437825333,0.915401308506988,VARIANCE_NOT_COMPUTED,0.014194037222608388,1.0061975510019687,True,9.102340919276017e-18,1.0,,VARIANCE_NOT_COMPUTED
CU,08_EGARCH11_t,arch,Constant,,EGARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3511.354534445161,7034.709068890322,7069.741494247917,2537,"{""mu"": 0.029655650663217917, ""omega"": 0.012353711664871685, ""alpha[1]"": 0.19599842845225493, ""gamma[1]"": 0.02017366466445695, ""beta[1]"": 0.9743242729461948, ""nu"": 5.007047194663077}",,False,True,2537,0.3647613121918201,0.3188114360350005,0.332952732616478,True,2537,21.00362278239279,21,21,15,1.0,14.162196453275,14.162196453275,18.67017665525319,,,,18.670176655253186,4.892410693568304,-0.9214230947341563,0.821585212113792,VARIANCE_NOT_COMPUTED,0.010952716977708702,1.01157896251339,True,2.800720282854159e-18,1.0,,VARIANCE_NOT_COMPUTED
CU,09_EGARCH11_skewt,arch,Constant,,EGARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3510.7319486089027,7035.463897217805,7076.335060135,2537,"{""mu"": 0.03744754244851237, ""omega"": 0.012401167021871521, ""alpha[1]"": 0.19504778411594156, ""gamma[1]"": 0.020646779298971553, ""beta[1]"": 0.9744185549299914, ""eta"": 5.0124201865465805, ""lambda"": 0.030921609390249613}",,False,True,2537,0.3605210641582909,0.30222435423705996,0.31675040163978835,True,2537,21.00362278239279,21,21,15,1.0,14.19584741876647,14.19584741876647,18.68631784994461,,,,18.68631784994461,4.896552952449398,-0.9170676749103425,0.8204464107071606,VARIANCE_NOT_COMPUTED,0.0029083811222192775,1.0122005882166623,True,5.601440565708318e-18,1.0,,VARIANCE_NOT_COMPUTED
CU,10_EGARCH21_t,arch,Constant,,EGARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,False,ok,-3511.0650192354638,7036.1300384709275,7077.001201388122,2537,"{""mu"": 0.02942890322889294, ""omega"": 0.011693191973447321, ""alpha[1]"": 0.22955612227427125, ""alpha[2]"": -0.042131970311325435, ""gamma[1]"": 0.020063566945881753, ""beta[1]"": 0.9766211749007768, ""nu"": 5.022012250444826}",,False,True,2537,0.34369839271371755,0.31650461331677515,0.3221494514745343,True,2537,21.00362278239279,21,21,15,1.0,13.307056739075858,13.307056739075858,18.449389139980994,,,,18.44938913998099,4.8369030672789926,-1.0631456387233247,0.8561420448324784,VARIANCE_NOT_COMPUTED,0.011307952761160292,1.0118007248982737,True,-1.4003601414270795e-18,1.0000000000000002,,VARIANCE_NOT_COMPUTED
CU,11_GJR11_t,arch,Constant,,GARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0035,True,ok,False,ok,-3513.3997298880486,7038.799459776097,7073.831885133693,2537,"{""mu"": 0.033415577641635885, ""omega"": 0.018940489644433976, ""alpha[1]"": 0.09850254395764046, ""gamma[1]"": -0.029270954601384187, ""beta[1]"": 0.9050055148592627, ""nu"": 5.005725122904872}",,False,False,2537,0.3045566953174577,0.731902658663929,0.7358696627978173,True,2537,21.00362278239279,21,21,15,1.0,13.260833396280537,13.260833396280537,18.08656544722761,,,,18.086565447227603,4.732098547783425,-1.0197868878296077,0.8460852284297009,VARIANCE_NOT_COMPUTED,0.008261784733847574,1.0100128439679146,True,1.6804321697124954e-17,1.0000000000000004,,VARIANCE_NOT_COMPUTED
CU,12_GJR11_skewt,arch,Constant,,GARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0038,True,ok,False,ok,-3512.5566376099314,7039.113275219863,7079.984438137058,2537,"{""mu"": 0.04239912223167502, ""omega"": 0.018947811478118103, ""alpha[1]"": 0.0984100969475605, ""gamma[1]"": -0.02964617068153217, ""beta[1]"": 0.9053641347663615, ""eta"": 5.013601012983695, ""lambda"": 0.03586005365862064}",,False,False,2537,0.3003009180961186,0.721373234719134,0.7255699673993989,True,2537,21.00362278239279,21,21,15,1.0,13.188040665200171,13.188040665200171,18.03616205383138,,,,18.036162053831376,4.718761006867252,-1.0274140566932068,0.8478872323637138,VARIANCE_NOT_COMPUTED,-0.0009989064623914911,1.010116951904987,True,-6.301620636421858e-18,1.0,,VARIANCE_NOT_COMPUTED
CU,13_GJR21_t,arch,Constant,,GARCH,2,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,False,near_integrated_volatility:persistence=1.0035,True,ok,False,ok,-3513.3997300876663,7040.799460175333,7081.670623092527,2537,"{""mu"": 0.03341445651536992, ""omega"": 0.018939569209836558, ""alpha[1]"": 0.09849744238293673, ""alpha[2]"": 1.6584321009298956e-09, ""gamma[1]"": -0.029264016204517306, ""beta[1]"": 0.9050079669104968, ""nu"": 5.005798669495566}",,False,False,2537,0.3045460622926967,0.7318807209047415,0.7358485276273825,True,2537,21.00362278239279,21,21,15,1.0,13.260628779110272,13.260628779110272,18.08651397757652,,,,18.08651397757652,4.7320849230499284,-1.0198221876702633,0.846093600818711,VARIANCE_NOT_COMPUTED,0.008263128117143364,1.0100108643282744,True,-2.3806122404260353e-17,0.9999999999999998,,VARIANCE_NOT_COMPUTED
CU,14_TARCH11_t,arch,Constant,,GARCH,1,1,1,1.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0104,-3514.9533116105376,7041.906623221075,7076.939048578671,2537,"{""mu"": 0.02901017195824116, ""omega"": 0.027974913369400653, ""alpha[1]"": 0.11276759843245986, ""gamma[1]"": -0.0208437325888261, ""beta[1]"": 0.8976542678581819, ""nu"": 5.036800004585363}",,False,True,2537,0.37241161486165214,0.16456165572261666,0.18210296540571982,True,2537,21.00362278239279,21,21,15,1.0,13.505782807629094,13.505782807629094,17.712069434991943,,,,17.712069434991935,4.6363894481863115,-0.9072332413767096,0.8178582656786646,VARIANCE_NOT_COMPUTED,0.011269438099027418,1.0199514297418948,True,-1.4703781484984337e-17,1.0000000000000004,,VARIANCE_NOT_COMPUTED
CU,15_TARCH11_skewt,arch,Constant,,GARCH,1,1,1,1.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0106,-3514.3979977289446,7042.795995457889,7083.667158375084,2537,"{""mu"": 0.03573161151655683, ""omega"": 0.027865730091208255, ""alpha[1]"": 0.11246144714841023, ""gamma[1]"": -0.021218957898115252, ""beta[1]"": 0.8981480318009305, ""eta"": 5.042724034497501, ""lambda"": 0.029028186180522116}",,False,True,2537,0.3686387163571374,0.1543965484269688,0.17205900174025124,True,2537,21.00362278239279,21,21,15,1.0,13.522652422633575,13.522652422633575,17.72406509650674,,,,17.72406509650674,4.6394903748563925,-0.9055763315390463,0.8174199294633095,VARIANCE_NOT_COMPUTED,0.0043307498090029315,1.0207166169878918,True,2.2405762262833273e-17,1.0000000000000002,,VARIANCE_NOT_COMPUTED
CU,16_APARCH11_t,arch,Constant,,APARCH,1,1,1,2.0,t,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0000,-3511.7511302848234,7037.502260569647,7078.373423486842,2537,"{""mu"": 0.03219745041138332, ""omega"": 0.02087029880098784, ""alpha[1]"": 0.0955703071679434, ""gamma[1]"": -0.0921693922196653, ""beta[1]"": 0.9044296928320565, ""delta"": 1.527492076993443, ""nu"": 5.01716224812286}",,False,True,2537,0.32844864553931447,0.5025214855621727,0.5120403438287289,True,2537,21.00362278239279,21,21,15,1.0,13.073846758876021,13.073846758876021,18.107798331080893,,,,18.10779833108089,4.74013060770327,-1.0619858372729445,0.8558789426176452,VARIANCE_NOT_COMPUTED,0.00910506180797645,1.0121119134368248,True,4.901260494994779e-18,0.9999999999999997,,VARIANCE_NOT_COMPUTED
CU,17_APARCH11_skewt,arch,Constant,,APARCH,1,1,1,2.0,skewt,2016-01-06,2026-06-18,2537,HIGH,True,0,True,True,ok,True,ok,True,review_persistence_proxy_not_hard_filter:1.0000,-3510.9726697464653,7037.9453394929305,7084.655239969725,2537,"{""mu"": 0.040890804594514475, ""omega"": 0.020680976651413517, ""alpha[1]"": 0.09499059875414209, ""gamma[1]"": -0.09402088344241344, ""beta[1]"": 0.9050094012458579, ""delta"": 1.5366221979883252, ""eta"": 5.02085246517114, ""lambda"": 0.034541551461537826}",,False,True,2537,0.3233379450770058,0.49326263066225573,0.5030544260847452,True,2537,21.00362278239279,21,21,15,1.0,13.041979058668868,13.041979058668868,18.091170011380026,,,,18.091170011380015,4.735665906745688,-1.0662050600991213,0.8568345223717293,VARIANCE_NOT_COMPUTED,0.0001385674070996634,1.0118964561667687,True,-1.7504501767838496e-18,1.0,,VARIANCE_NOT_COMPUTED
